JSV_Samam_Granular_Table.csv 3.0 2026-02-19 11:17:31
Global_Rik_Num,Patha_Name,Khanda,Rik_ID,Rik_Text,Rik_Metadata,Global_Samam_Num,Arsheyam_Num,Patha_Num,Samam_Num,Arsheyam_Name,Saman_Metadata
36,आग्नेयपाठः,चतुर्थ खण्डः,4,त्वय्या(1)ग्नेस्वा(2)हुतः । प्रीया(2)सा(2)सन्तू सूरायाः(1) । यन्ता(2)रोयेमाघा(4)वा(1)नो ज(2)ना(1)नाम् । ऊर्वन्दय(3)न्ता गो(2)नाम् ॥ ४ ॥,।। वसिष्ठो मैत्रावरुणिः बृहत्यग्निः।।,65,45,1,10,॥उरोराङ्गिरसस्यसाम॥,।। उरुर्ब्रहत्यग्निः ।।
37,आग्नेयपाठः,चतुर्थ खण्डः,5,अग्ने जरी(2)तार्वीस्पातिः । तपानो(2) देवारक्षा(2)साः । अ(2)प्रो(1)षिवान् ग्रहापा(1)ति र्माहंआ(1)सि । दी(1)वा(2)स्पायू(2) र्दुरोणायुः ॥ ५ ॥,।।भगो प्रागाथः बृहत्यग्निः।।,66,46,1,11,॥गौतमस्यपौरुमुद्गेद्वेपुरुमुद्गस्यवाङ्गीरसस्यदेवानांवा ॥,।। द्वयोर्गोतमो बृहत्यग्निः ।।
37,आग्नेयपाठः,चतुर्थ खण्डः,5,अग्ने जरी(2)तार्वीस्पातिः । तपानो(2) देवारक्षा(2)साः । अ(2)प्रो(1)षिवान् ग्रहापा(1)ति र्माहंआ(1)सि । दी(1)वा(2)स्पायू(2) र्दुरोणायुः ॥ ५ ॥,।।भगो प्रागाथः बृहत्यग्निः।।,67,46,1,12,॥गौतमस्यपौरुमुद्गेद्वेपुरुमुद्गस्यवाङ्गीरसस्यदेवानांवा ॥,।। द्वयोर्गोतमो बृहत्यग्निः ।।
38,आग्नेयपाठः,चतुर्थ खण्डः,6,अग्नेवी(2)वा(1)स्वादूषा(2)साः । चि(2)त्रं(2)रा(2)धोआ(2)मा(1)र्क्त्याम्(1) ।  आदाशू(2)षेजातवेदोवा(2)हात्वम्(2) । अद्या(2)देवं(4)ऊ(1)ष(3)र्बुधाः ॥ ६ ॥,।। प्रस्कण्वः काण्वः बृहत्यग्निः।।,68,47,1,13,॥मण्डोर्जामदग्न्यस्यसामनीद्वे॥,।। जमदग्निः द्वयोर्मण्डुर्वृहत्यग्निः ।।
38,आग्नेयपाठः,चतुर्थ खण्डः,6,अग्नेवी(2)वा(1)स्वादूषा(2)साः । चि(2)त्रं(2)रा(2)धोआ(2)मा(1)र्क्त्याम्(1) ।  आदाशू(2)षेजातवेदोवा(2)हात्वम्(2) । अद्या(2)देवं(4)ऊ(1)ष(3)र्बुधाः ॥ ६ ॥,।। प्रस्कण्वः काण्वः बृहत्यग्निः।।,69,47,1,14,॥मण्डोर्जामदग्न्यस्यसामनीद्वे॥,।। जमदग्निः द्वयोर्मण्डुर्वृहत्यग्निः ।।
39,आग्नेयपाठः,चतुर्थ खण्डः,7,त्व(3)न्नाश्चित्रावूत्य । वा(2)सो(2)राधांसि चो(2)दया। अ(2)स्या(2)रायेत्वा(2)मा(1)ग्ने रा(1)थीरासी(2) । वीदागा(2)धन्तूचेतूनाः ॥ ७ ॥,।। शय्युबार्हस्पत्यः (तृणपाणिः) बृहत्यग्निः।।,70,48,1,15,॥भारद्वाजस्यगाधम्॥,।। भरद्वाजो बृहत्यग्निः ।।
40,आग्नेयपाठः,चतुर्थ खण्डः,8,त्वा(2)मीत्सप्रा(2)था(1)(2)असि । अग्नेत्राता(2)ऋताःकाविः।त्वांविप्रा(1)सस्समीधानदीदिवः। आ(2)वीवासन्तीवेधासाः ॥ ८ ॥,।।भगो प्रागाथः बृहत्यग्निः।।,71,49,1,16,॥गौतमेद्वे॥,।। द्वयोर्गोतमो बृहत्यग्निः ।।
40,आग्नेयपाठः,चतुर्थ खण्डः,8,त्वा(2)मीत्सप्रा(2)था(1)(2)असि । अग्नेत्राता(2)ऋताःकाविः।त्वांविप्रा(1)सस्समीधानदीदिवः। आ(2)वीवासन्तीवेधासाः ॥ ८ ॥,।।भगो प्रागाथः बृहत्यग्निः।।,72,49,1,17,॥गौतमेद्वे॥,।। द्वयोर्गोतमो बृहत्यग्निः ।।
41,आग्नेयपाठः,चतुर्थ खण्डः,9,आनो(1) आग्नेवायो(2) वृ(2)धं(1) । रायिंपा(1)वाका(1)शंस्यम्(1) । रास्वा(1)चन(2)उपमाते पूरूस्पृहं(1) । सू(1)नीं(2)ती सू(2)याशस्तरम् ॥ ९ ॥,।।भगो प्रागाथः बृहत्यग्निः।।,73,50,1,18,॥अग्नेरायुः॥,।। अग्निःर्वृहत्यग्निः ।।
42,आग्नेयपाठः,चतुर्थ खण्डः,10,यो(2) विश्वाद(4)यातेवासू(1) । हो(3)ता(1)मन्द्रोजना(1)नां । मा(2)धोर्नपात्राप्राथा(2)मान्यस्मै । प्रस्तो(2)मायन्त्वग्ना(2)ये ॥ १० ॥,।। सोभिरः काण्वः बृहत्यग्निः।।,74,51,1,19,॥अग्नेर्हरसीद्वे॥,।। द्वयोरग्निर्वृहत्यग्निः ।।
42,आग्नेयपाठः,चतुर्थ खण्डः,10,यो(2) विश्वाद(4)यातेवासू(1) । हो(3)ता(1)मन्द्रोजना(1)नां । मा(2)धोर्नपात्राप्राथा(2)मान्यस्मै । प्रस्तो(2)मायन्त्वग्ना(2)ये ॥ १० ॥,।। सोभिरः काण्वः बृहत्यग्निः।।,75,51,1,20,॥अग्नेर्हरसीद्वे॥,।। द्वयोरग्निर्वृहत्यग्निः ।।
42,आग्नेयपाठः,चतुर्थ खण्डः,10,,।। सोभिरः काण्वः बृहत्यग्निः।।,76,52,1,21,॥दैर्घश्रवसेद्वे॥,।। द्वयोर्दीर्घश्रवा बृहत्यग्निः ।।
42,आग्नेयपाठः,चतुर्थ खण्डः,10,,।। सोभिरः काण्वः बृहत्यग्निः।।,77,52,1,22,॥दैर्घश्रवसेद्वे॥,।। द्वयोर्दीर्घश्रवा बृहत्यग्निः ।।
43,आग्नेयपाठः,पञ्चम खण्डः,1,ए(2)नावो(2) अग्नि(2)न्ना(2)मा(1)सा । ऊर्जो(4) नापातामाहू(1)वे । प्री(2)यञ्चेतिष्ठामारातिं(4) स्वाध्वारं(2) । विश्वा(1)स्यादूता(3)मामृत(1)म् ॥ १ ॥,।। वसिष्ठो मैत्रावरुणिः बृहत्यग्निः।।,78,53,1,1,॥अग्नेराग्नेयेद्वे॥,द्वयोरग्निर्वृहत्यग्निः ।।
43,आग्नेयपाठः,पञ्चम खण्डः,1,ए(2)नावो(2) अग्नि(2)न्ना(2)मा(1)सा । ऊर्जो(4) नापातामाहू(1)वे । प्री(2)यञ्चेतिष्ठामारातिं(4) स्वाध्वारं(2) । विश्वा(1)स्यादूता(3)मामृत(1)म् ॥ १ ॥,।। वसिष्ठो मैत्रावरुणिः बृहत्यग्निः।।,79,53,1,2,॥अग्नेराग्नेयेद्वे॥,द्वयोरग्निर्वृहत्यग्निः ।।
43,आग्नेयपाठः,पञ्चम खण्डः,1,,।। वसिष्ठो मैत्रावरुणिः बृहत्यग्निः।।,80,54,1,3,॥गौतमस्यमनार्येद्वे॥,।। द्वयोर्गोतमो बृहत्यग्निः ।।
