Sl No,Parva,Kandah <M>,Sama Name,Swara symbol
12456,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12457,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टा
12458,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12459,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12460,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12461,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,थिच्
12462,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,क
12463,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,भि
12464,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टा
12465,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12466,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टा
12467,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12468,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12469,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12470,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,कि
12471,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,थ
12472,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टी
12473,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टा
12474,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12475,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टा
12476,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12477,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12478,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12479,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,षि
12480,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टू
12481,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12482,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12483,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ता
12484,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टट्
12485,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ख
12486,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,शि
12487,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12488,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ताच्
12489,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12490,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,षी
12491,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ति
12492,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,त
12493,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12494,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,का
12495,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,षू
12496,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टि
12497,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,का
12498,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,षी
12499,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टू
12500,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,च
12501,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,श
12502,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12503,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,का
12504,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टा
12505,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,खि
12506,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ण
12507,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,|
12508,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ता
12509,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,टट्
12510,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,ख
12511,बृहतिपाठः,Kandah 6,गौरीवितेःप्रहितौद्वौ,शि
